timestamp_ns,head_pos_x,head_pos_y,head_pos_z,head_rot_qx,head_rot_qy,head_rot_qz,head_rot_qw
2287739600,0.007759,0.051193,-0.180484,0.057254,0.036686,-0.008555,-0.997649
2331708900,0.007824,0.050626,-0.178968,0.052722,0.037235,-0.008772,-0.997876
2370263100,0.007829,0.050102,-0.178326,0.048879,0.037945,-0.008630,-0.998046
2381882200,0.007769,0.049751,-0.178106,0.047035,0.038913,-0.008712,-0.998097
2414270600,0.007765,0.049649,-0.178109,0.046793,0.039148,-0.008594,-0.998100
2425113800,0.007800,0.049509,-0.178185,0.046323,0.039476,-0.008135,-0.998113
2456334100,0.007833,0.049433,-0.178257,0.045979,0.039615,-0.007926,-0.998125
2469521400,0.007954,0.049235,-0.178578,0.044871,0.039214,-0.007453,-0.998195
2502052300,0.008016,0.049129,-0.178727,0.044465,0.039005,-0.007262,-0.998223
2555464500,0.008164,0.048891,-0.179117,0.044095,0.038071,-0.006864,-0.998278
2588153200,0.008321,0.048762,-0.179525,0.044116,0.037457,-0.007284,-0.998298
2622928200,0.008323,0.048655,-0.179748,0.043855,0.037316,-0.007125,-0.998315
2656111700,0.008376,0.048319,-0.180143,0.043258,0.037821,-0.007121,-0.998322
2691170900,0.008339,0.048206,-0.180264,0.042909,0.038276,-0.006803,-0.998322
2725226600,0.008290,0.048048,-0.180395,0.041941,0.038862,-0.006374,-0.998344
2758610100,0.008325,0.048015,-0.180296,0.041322,0.038636,-0.006116,-0.998380
2768347500,0.008361,0.048073,-0.180133,0.040879,0.037815,-0.005783,-0.998432
2802857400,0.008365,0.048115,-0.180063,0.041203,0.037359,-0.005833,-0.998435
2812882900,0.008399,0.048301,-0.179810,0.041759,0.037139,-0.006069,-0.998419
2845168600,0.008398,0.048373,-0.179692,0.041823,0.036953,-0.005867,-0.998424
2856821400,0.008506,0.048405,-0.179399,0.041451,0.036853,-0.005723,-0.998444
2888566000,0.008610,0.048387,-0.179248,0.041116,0.036806,-0.005697,-0.998460
2900283300,0.008732,0.048369,-0.179000,0.040826,0.036506,-0.005704,-0.998483
2931443600,0.008791,0.048358,-0.178874,0.040529,0.036452,-0.005689,-0.998497
2970906900,0.008905,0.048222,-0.178530,0.039490,0.035965,-0.004854,-0.998561
3005102600,0.008990,0.048180,-0.178266,0.038849,0.035619,-0.004372,-0.998601
3014883000,0.009046,0.048209,-0.177968,0.038816,0.035486,-0.004278,-0.998607
3025434700,0.009049,0.048213,-0.177834,0.038740,0.035408,-0.004186,-0.998613
3055755200,0.009044,0.048206,-0.177713,0.038686,0.035348,-0.004225,-0.998617
3068215200,0.009042,0.048031,-0.177606,0.037722,0.035097,-0.004209,-0.998663
3098834200,0.009057,0.047921,-0.177567,0.037079,0.034902,-0.004148,-0.998694
3108859900,0.009312,0.047660,-0.177441,0.035907,0.034665,-0.004029,-0.998746
3141783800,0.009320,0.047543,-0.177439,0.035584,0.034640,-0.004007,-0.998758
3174501000,0.009341,0.047371,-0.177472,0.035079,0.034521,-0.003888,-0.998781
3184962700,0.009396,0.047143,-0.177601,0.033951,0.034121,-0.003577,-0.998835
3216848700,0.009433,0.047077,-0.177660,0.033805,0.034006,-0.003380,-0.998844
3227822900,0.009676,0.047068,-0.177687,0.034021,0.033811,-0.002943,-0.998845
3259540500,0.009743,0.047116,-0.177707,0.034052,0.033663,-0.002794,-0.998849
3269774100,0.009857,0.047513,-0.177690,0.036145,0.033517,-0.002037,-0.998782
3302835500,0.009928,0.047815,-0.177639,0.037560,0.033257,-0.001400,-0.998740
3337551800,0.010228,0.049226,-0.177239,0.042512,0.032344,-0.000227,-0.998572
3372987700,0.010684,0.051418,-0.176414,0.051913,0.031417,0.001397,-0.998156
3406096700,0.011456,0.055476,-0.175117,0.072210,0.030392,0.003817,-0.996919
3440657100,0.012171,0.058018,-0.174375,0.084578,0.029829,0.005150,-0.995957
3473690100,0.013595,0.061019,-0.173466,0.098704,0.029008,0.008430,-0.994658
3506922000,0.014915,0.062158,-0.172904,0.102440,0.028964,0.010192,-0.994265
3518339600,0.017041,0.063830,-0.171718,0.108903,0.030002,0.011340,-0.993535
3530503800,0.017802,0.064226,-0.171276,0.110858,0.030511,0.012104,-0.993294
3570219700,0.018633,0.064480,-0.170797,0.111867,0.031229,0.013056,-0.993147
3604430200,0.020585,0.064858,-0.169818,0.111731,0.033049,0.014342,-0.993085
3638850200,0.023843,0.065249,-0.168035,0.111785,0.036169,0.015718,-0.992950
3672341000,0.026244,0.065247,-0.166705,0.110427,0.038067,0.017127,-0.993007
3704654300,0.028717,0.065185,-0.165266,0.109017,0.039015,0.018730,-0.993097
3714360400,0.032441,0.064577,-0.163167,0.104498,0.039986,0.020406,-0.993511
3746834700,0.033631,0.064196,-0.162486,0.102816,0.040155,0.020980,-0.993668
3757032600,0.035892,0.063298,-0.161300,0.097614,0.040055,0.022670,-0.994160
3790422800,0.036960,0.062808,-0.160756,0.094489,0.039828,0.023619,-0.994449
3801632600,0.039008,0.061998,-0.159639,0.088630,0.039347,0.024704,-0.994981
3834046000,0.039911,0.061585,-0.159071,0.086375,0.039062,0.024715,-0.995190
3865986300,0.041557,0.060799,-0.158105,0.081687,0.038515,0.025492,-0.995587
3876031500,0.043161,0.060158,-0.157339,0.077240,0.038656,0.025962,-0.995925
3884806900,0.043918,0.059904,-0.156955,0.075464,0.038879,0.025939,-0.996053
3916953900,0.044649,0.059709,-0.156523,0.074016,0.039061,0.025990,-0.996153
3927799700,0.046103,0.059317,-0.155544,0.072479,0.039682,0.025662,-0.996250
3937778100,0.046815,0.058998,-0.155010,0.071230,0.039875,0.025558,-0.996335
3974030900,0.047520,0.058624,-0.154445,0.069360,0.040170,0.025421,-0.996459
4006990100,0.048906,0.057776,-0.153234,0.065256,0.040503,0.024633,-0.996742
4048802200,0.050891,0.056223,-0.151193,0.056999,0.039723,0.022729,-0.997325
4058564900,0.052745,0.054490,-0.148706,0.047353,0.037630,0.022108,-0.997924
4094222800,0.053338,0.053870,-0.147747,0.044030,0.037069,0.021650,-0.998108
4105047100,0.054210,0.052812,-0.145609,0.036722,0.035817,0.020791,-0.998467
4136931800,0.054582,0.052540,-0.144438,0.033310,0.035364,0.020530,-0.998608
4147065700,0.055240,0.051872,-0.142042,0.028706,0.035749,0.019087,-0.998766
4178048300,0.055468,0.051458,-0.140901,0.025862,0.036181,0.017929,-0.998850
4223322800,0.056111,0.050235,-0.137762,0.016055,0.038980,0.016182,-0.998980
4233432900,0.056401,0.049502,-0.135728,0.011735,0.039071,0.017220,-0.999019
4265371500,0.056594,0.049149,-0.134765,0.009666,0.039018,0.017308,-0.999042
4275867900,0.057023,0.048211,-0.133053,0.005574,0.038357,0.016705,-0.999109
4306922000,0.057261,0.047699,-0.132363,0.002864,0.037942,0.016542,-0.999139
4317620900,0.057705,0.046968,-0.131474,-0.002146,0.036724,0.017059,-0.999178
4347047300,0.057842,0.046625,-0.131025,-0.004023,0.036058,0.017354,-0.999191
4357850100,0.058138,0.045900,-0.130529,-0.007092,0.034754,0.018319,-0.999203
4394786400,0.058310,0.045561,-0.130388,-0.008642,0.034074,0.018862,-0.999204
4404761700,0.058600,0.045033,-0.130296,-0.011001,0.032773,0.019541,-0.999211
4413768300,0.058738,0.044814,-0.130355,-0.011815,0.032074,0.019803,-0.999220
4423520400,0.058870,0.044705,-0.130492,-0.012280,0.031234,0.020169,-0.999233
4464616500,0.059039,0.044611,-0.130590,-0.011794,0.030401,0.021097,-0.999246
4473673400,0.059340,0.044913,-0.131016,-0.009795,0.028907,0.022201,-0.999288
4482792800,0.059508,0.045040,-0.131260,-0.008740,0.028314,0.022674,-0.999304
4521792200,0.059657,0.045208,-0.131760,-0.008144,0.027567,0.022923,-0.999324
4562997200,0.059935,0.045748,-0.133019,-0.005394,0.026434,0.023578,-0.999358
4601972800,0.059919,0.046794,-0.134332,0.001135,0.025964,0.024495,-0.999362
4635494700,0.059791,0.047618,-0.135305,0.004963,0.025988,0.025525,-0.999324
4645483800,0.059544,0.049968,-0.136489,0.016594,0.026398,0.026240,-0.999169
4655785300,0.059387,0.050962,-0.136834,0.022253,0.026546,0.026364,-0.999052
4693137600,0.059259,0.051872,-0.137351,0.027537,0.026989,0.026487,-0.998905
4729481100,0.058913,0.053162,-0.138801,0.034022,0.027318,0.027537,-0.998668
4739634300,0.058320,0.055007,-0.141040,0.042971,0.027273,0.028493,-0.998298
4777764300,0.058134,0.055447,-0.141785,0.046208,0.027212,0.028592,-0.998152
4809360900,0.057641,0.056178,-0.143385,0.050805,0.027045,0.028036,-0.997949
4820236400,0.057132,0.056634,-0.144972,0.053540,0.026544,0.027406,-0.997837
4830100100,0.056847,0.056747,-0.145757,0.054598,0.026166,0.027096,-0.997798
4862829200,0.056559,0.056782,-0.146532,0.055416,0.025870,0.026587,-0.997774
4896884600,0.056000,0.056665,-0.147970,0.055316,0.025621,0.025306,-0.997819
4907870000,0.055002,0.056308,-0.149847,0.054700,0.025259,0.024280,-0.997888
4941401700,0.054683,0.056169,-0.150370,0.054721,0.025348,0.024051,-0.997890
4951061900,0.054064,0.056071,-0.151311,0.054416,0.025289,0.023691,-0.997917
4984000200,0.053765,0.056030,-0.151707,0.054371,0.025144,0.023478,-0.997928
4993644300,0.053252,0.056088,-0.152293,0.054545,0.024736,0.022574,-0.997950
5024910300,0.053014,0.056087,-0.152504,0.054958,0.024506,0.022031,-0.997945
5061573700,0.052628,0.056041,-0.152766,0.055542,0.024127,0.020556,-0.997953
5072044700,0.051965,0.055822,-0.153227,0.054454,0.023913,0.018749,-0.998054
5109278400,0.051718,0.055734,-0.153331,0.053592,0.023737,0.018319,-0.998113
5119723600,0.051263,0.055621,-0.153432,0.052661,0.024025,0.017880,-0.998163
5152852100,0.051040,0.055537,-0.153482,0.052487,0.024256,0.017559,-0.998173
5186877700,0.050606,0.055402,-0.153463,0.051800,0.025012,0.017143,-0.998197
5220630000,0.050006,0.055146,-0.153215,0.050371,0.026279,0.017400,-0.998233
5231753800,0.049742,0.054874,-0.152973,0.048934,0.026949,0.017307,-0.998288
5264408500,0.049627,0.054721,-0.152875,0.048251,0.027206,0.017135,-0.998318
5274921800,0.049435,0.054217,-0.152944,0.045917,0.027550,0.016712,-0.998426
5307038800,0.049366,0.054014,-0.152850,0.044684,0.027666,0.016609,-0.998480
5318017000,0.049317,0.053476,-0.152620,0.041993,0.028009,0.016165,-0.998595
5349779200,0.049298,0.053140,-0.152487,0.040486,0.028149,0.016257,-0.998651
5364710100,0.049229,0.052546,-0.152220,0.037331,0.028336,0.017132,-0.998754
5395918900,0.049189,0.052229,-0.152089,0.035820,0.028414,0.017427,-0.998802
5405202200,0.049265,0.051356,-0.151622,0.031041,0.028173,0.018094,-0.998957
5443075700,0.049376,0.050992,-0.151441,0.029286,0.027989,0.018406,-0.999010
5452598300,0.049553,0.050221,-0.151093,0.024820,0.027135,0.018859,-0.999146
5462687500,0.049674,0.049813,-0.150876,0.022481,0.026654,0.019206,-0.999207
5497228500,0.049816,0.049367,-0.150633,0.019854,0.026121,0.019455,-0.999272
5535969300,0.049985,0.048341,-0.150082,0.014343,0.024740,0.019795,-0.999395
5546173200,0.050443,0.046834,-0.149152,0.005942,0.022348,0.020326,-0.999526
5581398700,0.050627,0.046274,-0.148804,0.003049,0.021617,0.020260,-0.999556
5614318700,0.050925,0.045149,-0.148020,-0.003174,0.020345,0.019932,-0.999589
5647361800,0.051038,0.044105,-0.147072,-0.009004,0.019225,0.019641,-0.999582
5658347400,0.051174,0.043151,-0.145493,-0.014436,0.017883,0.019837,-0.999539
5691901300,0.051190,0.042917,-0.145017,-0.015619,0.017710,0.019823,-0.999525
5703481100,0.051224,0.042480,-0.144223,-0.017347,0.017769,0.020004,-0.999492
5736370100,0.051195,0.042444,-0.143775,-0.018253,0.017908,0.019903,-0.999475
5769539000,0.051208,0.042498,-0.143306,-0.018285,0.018338,0.020029,-0.999464
5809592900,0.051123,0.042563,-0.142482,-0.018311,0.018817,0.020447,-0.999446
5843130300,0.051079,0.042546,-0.142232,-0.018642,0.019014,0.020420,-0.999437
5854132700,0.050989,0.042385,-0.141789,-0.019433,0.019023,0.020590,-0.999418
5864008800,0.050936,0.042307,-0.141623,-0.019691,0.018868,0.020810,-0.999411
5901502600,0.050901,0.042238,-0.141497,-0.019914,0.018686,0.021001,-0.999406
5934448500,0.050911,0.042113,-0.141410,-0.020534,0.018223,0.021051,-0.999401
5968901400,0.050931,0.041973,-0.141399,-0.021044,0.017789,0.021136,-0.999397
6004627900,0.050857,0.041885,-0.141519,-0.021351,0.016852,0.021300,-0.999403
6036596200,0.050773,0.041963,-0.141718,-0.020923,0.016471,0.021246,-0.999420
6046702600,0.050710,0.042034,-0.142109,-0.020559,0.015762,0.021200,-0.999440
6079523100,0.050680,0.042080,-0.142260,-0.020234,0.015455,0.021257,-0.999450
6089981600,0.050672,0.042264,-0.142376,-0.019256,0.015233,0.021185,-0.999474
6099711300,0.050672,0.042345,-0.142380,-0.018803,0.014981,0.021283,-0.999484
6136636800,0.050650,0.042420,-0.142426,-0.018628,0.014702,0.021412,-0.999489
6174239300,0.050605,0.042530,-0.142627,-0.018309,0.014519,0.021229,-0.999502
6183699300,0.050528,0.042706,-0.142864,-0.017648,0.014189,0.020977,-0.999524
6220019000,0.050488,0.042753,-0.142918,-0.017332,0.014148,0.020819,-0.999533
6229776700,0.050488,0.042949,-0.142890,-0.016823,0.014100,0.020911,-0.999540
6262229900,0.050450,0.043001,-0.142919,-0.016634,0.014156,0.020889,-0.999543
6271995700,0.050329,0.043068,-0.142971,-0.016484,0.014266,0.020559,-0.999551
6304198400,0.050260,0.043098,-0.142995,-0.016478,0.014239,0.020469,-0.999553
6314727300,0.050137,0.043130,-0.142955,-0.016287,0.014327,0.020344,-0.999558
6346412000,0.050095,0.043108,-0.142840,-0.016064,0.014386,0.020227,-0.999563
6357379300,0.050014,0.043089,-0.142632,-0.015713,0.014170,0.020236,-0.999571
6396642400,0.049986,0.043120,-0.142600,-0.015661,0.014157,0.020189,-0.999573
6429888000,0.049900,0.043189,-0.142520,-0.015388,0.013927,0.020190,-0.999581
6462601900,0.049898,0.043251,-0.142510,-0.015198,0.013605,0.020226,-0.999587
6472647700,0.050026,0.043579,-0.142440,-0.013260,0.013271,0.020195,-0.999620
6481697900,0.050032,0.043747,-0.142381,-0.012387,0.013116,0.020108,-0.999635
6513506900,0.050037,0.043917,-0.142333,-0.011539,0.012867,0.020046,-0.999650
6524748100,0.050051,0.044162,-0.142298,-0.010617,0.012566,0.020131,-0.999662
6558026800,0.050050,0.044239,-0.142296,-0.010327,0.012333,0.020116,-0.999668
6590290300,0.050068,0.044242,-0.142383,-0.010176,0.012156,0.019905,-0.999676
6601082300,0.050079,0.044299,-0.142503,-0.009266,0.011844,0.019921,-0.999689
6637672700,0.050068,0.044388,-0.142471,-0.008739,0.011663,0.020148,-0.999691
6647439300,0.050089,0.044484,-0.142426,-0.008071,0.011349,0.020009,-0.999703
6655807000,0.050108,0.044495,-0.142413,-0.007944,0.011263,0.019886,-0.999707
6690177700,0.050135,0.044474,-0.142417,-0.007988,0.011167,0.019741,-0.999711
6699774100,0.050169,0.044590,-0.142484,-0.007497,0.010696,0.020277,-0.999709
6733844000,0.050189,0.044702,-0.142482,-0.006925,0.010573,0.020333,-0.999713
6767587200,0.050302,0.044969,-0.142486,-0.005831,0.010176,0.020314,-0.999725
6802663900,0.050406,0.044950,-0.142820,-0.005162,0.009636,0.020468,-0.999731
6834289500,0.050558,0.044898,-0.143122,-0.004674,0.009064,0.020654,-0.999735
6844539800,0.050636,0.044901,-0.143285,-0.004309,0.008769,0.020700,-0.999738
6875502300,0.050674,0.044906,-0.143413,-0.004198,0.008612,0.020782,-0.999738
6885739300,0.050725,0.044899,-0.143634,-0.004172,0.008486,0.021006,-0.999735
6917981200,0.050754,0.044896,-0.143652,-0.004213,0.008483,0.021083,-0.999733
6952720900,0.050806,0.044908,-0.143701,-0.004008,0.008451,0.021114,-0.999733
6986320200,0.050894,0.044940,-0.143878,-0.003502,0.008205,0.021608,-0.999727
7020282900,0.050945,0.044868,-0.143881,-0.003682,0.008221,0.021385,-0.999731
7030102100,0.050949,0.044800,-0.143985,-0.004005,0.008194,0.021336,-0.999731
7067615900,0.050928,0.044793,-0.143917,-0.003903,0.008251,0.021346,-0.999731
7099022000,0.050895,0.044791,-0.143794,-0.003751,0.008303,0.021701,-0.999723
7109544900,0.050833,0.044699,-0.143997,-0.003833,0.008166,0.021926,-0.999719
7142190000,0.050830,0.044662,-0.143925,-0.003931,0.008093,0.021925,-0.999719
7152585300,0.050828,0.044614,-0.143730,-0.003971,0.007987,0.021728,-0.999724
7183969100,0.050812,0.044597,-0.143661,-0.003974,0.007908,0.021708,-0.999725
7194680400,0.050770,0.044606,-0.143803,-0.004128,0.007963,0.021680,-0.999725
7204011500,0.050742,0.044563,-0.143713,-0.004280,0.008007,0.021605,-0.999725
7236819600,0.050709,0.044507,-0.143629,-0.004370,0.008104,0.021525,-0.999726
7274956000,0.050626,0.044396,-0.143563,-0.004731,0.008330,0.021564,-0.999722
7306481000,0.050530,0.044323,-0.143574,-0.004852,0.008478,0.021505,-0.999721
7325719700,0.050588,0.044332,-0.143490,-0.004614,0.008282,0.021470,-0.999725
7359877600,0.050666,0.044338,-0.143578,-0.004842,0.007844,0.021562,-0.999725
7391536900,0.050769,0.044271,-0.143559,-0.004951,0.007576,0.021720,-0.999723
7402012600,0.050790,0.044278,-0.143505,-0.004638,0.007791,0.022235,-0.999712
7433305200,0.050779,0.044283,-0.143518,-0.004420,0.008054,0.022477,-0.999705
7443291000,0.050632,0.044276,-0.143552,-0.004341,0.009496,0.022953,-0.999682
7473572700,0.050527,0.044252,-0.143522,-0.004302,0.010348,0.023253,-0.999667
7484039300,0.050206,0.044230,-0.143534,-0.004333,0.012862,0.023836,-0.999624
7515301200,0.050053,0.044258,-0.143589,-0.004323,0.014044,0.024103,-0.999602
7556150700,0.049746,0.044289,-0.143688,-0.004357,0.016017,0.024813,-0.999554
7588986800,0.049334,0.044228,-0.143725,-0.004574,0.018626,0.025747,-0.999485
7598853800,0.048932,0.044407,-0.143875,-0.003926,0.021691,0.025903,-0.999421
7608099500,0.048629,0.044437,-0.143853,-0.003539,0.023602,0.026273,-0.999370
7617895600,0.048187,0.044460,-0.143854,-0.003299,0.025762,0.026699,-0.999306
7648040900,0.047813,0.044476,-0.143866,-0.003237,0.027964,0.027294,-0.999231
7659379200,0.047109,0.044533,-0.144045,-0.002973,0.032335,0.027137,-0.999104
7691528000,0.046689,0.044600,-0.144144,-0.002771,0.034834,0.026559,-0.999036
7702629800,0.045667,0.044640,-0.144273,-0.002208,0.040328,0.026356,-0.998837
7735407900,0.045129,0.044655,-0.144344,-0.002194,0.043038,0.026298,-0.998725
7747835200,0.044093,0.044915,-0.144621,-0.002117,0.049052,0.025764,-0.998462
7779415500,0.043459,0.044999,-0.144665,-0.001971,0.052225,0.025309,-0.998313
7790812800,0.042006,0.045127,-0.144779,-0.000804,0.059739,0.025570,-0.997886
7822123600,0.041241,0.045182,-0.144867,-0.000307,0.063771,0.025809,-0.997631
7833540400,0.039674,0.045435,-0.145241,-0.000148,0.072531,0.026152,-0.997023
7843569700,0.038834,0.045433,-0.145348,-0.000025,0.076863,0.026289,-0.996695
7874334700,0.037995,0.045487,-0.145428,-0.000162,0.081326,0.026232,-0.996342
7912577800,0.036460,0.045548,-0.145605,0.000076,0.089449,0.026637,-0.995635
7923205100,0.034320,0.045716,-0.145801,0.001049,0.100001,0.025678,-0.994656
7956066000,0.033608,0.045717,-0.145829,0.001500,0.103404,0.025432,-0.994313
7965856200,0.032193,0.045679,-0.146005,0.001118,0.109809,0.025273,-0.993631
7997458700,0.031504,0.045696,-0.146054,0.000706,0.112967,0.024807,-0.993289
8007294100,0.030160,0.045617,-0.146367,0.000442,0.119351,0.024272,-0.992555
8016995100,0.029440,0.045620,-0.146565,0.000194,0.122438,0.023951,-0.992187
8052576600,0.028776,0.045564,-0.146703,0.000019,0.125385,0.023982,-0.991818
8094216900,0.027522,0.045484,-0.146803,-0.000095,0.131207,0.022824,-0.991092
8126792000,0.025791,0.045117,-0.146953,-0.001567,0.139017,0.022001,-0.990044
8160450200,0.024996,0.044889,-0.147213,-0.003512,0.142170,0.021300,-0.989607
8170727100,0.024235,0.044572,-0.147149,-0.004616,0.144670,0.019346,-0.989280
8182162100,0.024090,0.044432,-0.147069,-0.005037,0.144611,0.018964,-0.989294
8220141200,0.023838,0.044310,-0.147018,-0.005721,0.143985,0.018745,-0.989386
